movieId,title,genres,poster_url
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,https://image.tmdb.org/t/p/w500/rTFrjAp1YV49DSTUGCyKSkaEHC8.jpg
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/hJmmgKnY0NaJKVP7Glb4ciAzXWr.jpg
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,__NOT_FOUND__
9011,Portrait of Jennie (1948),Drama|Fantasy|Mystery|Romance,https://image.tmdb.org/t/p/w500/AuZVFoCOxKKwC6eKWol4NkAFpWi.jpg
9014,Since You Went Away (1944),Drama|War,https://image.tmdb.org/t/p/w500/vRwn4Yrf4O8LbP7gy9Bzh0hKbjW.jpg
9018,Control Room (2004),Documentary|War,https://image.tmdb.org/t/p/w500/pm6Tvrh3XC2mOwwCB8AQWcpBg1K.jpg
25736,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/u8OL0RbTNzqqB1WmkxroTBXohnv.jpg
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,https://image.tmdb.org/t/p/w500/3oheTQrTuqS1jPUW6GOc65ZbM5u.jpg
25748,HE Who Gets Slapped (1924),Drama|Thriller,https://image.tmdb.org/t/p/w500/gQzCd1kG5Z0nbOEhKZ7D3H4QUjp.jpg
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg
25753,Greed (1924),Drama,https://image.tmdb.org/t/p/w500/eur2vc2BGiOocBuBLVPXySO7lRh.jpg
25755,"Phantom of the Opera, The (1925)",Drama|Horror,https://image.tmdb.org/t/p/w500/mvaYpAYj957C2tlq3vVJPSzGJXK.jpg
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance,__NOT_FOUND__
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama,https://image.tmdb.org/t/p/w500/3B2A5g8t3HZltKp1fplNn2xW4us.jpg
25764,"Cameraman, The (1928)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/oz7dVRzxN95IIpa7hsG5XS3nO2L.jpg
25766,"Crowd, The (1928)",Drama,https://image.tmdb.org/t/p/w500/jftzHLCZLE2DOLQWY0mENOIPjxc.jpg
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,https://image.tmdb.org/t/p/w500/zygJMsmXxeyDc1N67OCZc8xtq4I.jpg
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,https://image.tmdb.org/t/p/w500/obvE7ElAvCUhKtWFwDSvNbPw9PV.jpg
25773,Little Caesar (1931),Crime|Drama,https://image.tmdb.org/t/p/w500/1K3Q1tAHHA5Sdtja2pPALBQevA7.jpg
25775,"Champ, The (1931)",Drama,https://image.tmdb.org/t/p/w500/5miye3zystUco0k4WtN5cKoKJB.jpg
25777,Monkey Business (1931),Comedy,https://image.tmdb.org/t/p/w500/ArzqncdHxfoegpoglvlm9lC4czi.jpg
25778,Night Nurse (1931),Crime|Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/hmY6xd0WWKOqad5cMLbzax62wDp.jpg
25783,Doctor X (1932),Horror|Thriller,https://image.tmdb.org/t/p/w500/uD5jDVVpRs8d9pq1IGzOAxL9H98.jpg
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/t4058MoAiVg8R1aqHNL3nAP48km.jpg
25788,Scarface (1932),Crime|Drama,https://image.tmdb.org/t/p/w500/y4E5oRiHMTFkEB12IIcpbKbKzDW.jpg
25789,Shanghai Express (1932),Adventure|Drama|Romance,https://image.tmdb.org/t/p/w500/z0ea6xM3HhIZi7zApDVsxewv9R8.jpg
25793,Vampyr (1932),Fantasy|Horror,https://image.tmdb.org/t/p/w500/yt3JS5JSoZseSohYkhs6FLU9B0O.jpg
25795,Dinner at Eight (1933),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/p9V2dIMqC1g1S9bDgvxqUOJDfp6.jpg
25796,"Ghoul, The (1933)",Drama|Horror,https://image.tmdb.org/t/p/w500/dmMBlNiGLQJRVNGgy8SRnscidUn.jpg
25797,Gold Diggers of 1933 (1933),Musical,https://image.tmdb.org/t/p/w500/sXsUJsW9fcVT15hfBu9LyU22qmG.jpg
25800,Lady for a Day (1933),Comedy,https://image.tmdb.org/t/p/w500/3qOtbnBKhcM66wtYgUViasKdj6s.jpg
25801,She Done Him Wrong (1933),Comedy|Romance,https://image.tmdb.org/t/p/w500/kwxAUj8tf9kO2ESAriD8foYN28q.jpg
25803,"Vampire Bat, The (1933)",Horror,https://image.tmdb.org/t/p/w500/bGN3Ik3CatDC9wvfV55LLBrBGh8.jpg
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/qg3PQG6QeFpcg45XhYQpsYcabna.jpg
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,https://image.tmdb.org/t/p/w500/QTH3dkeDGTBRBmsY0A7STpsNN4.jpg
25810,"Lost Patrol, The (1934)",Adventure|Drama|War,https://image.tmdb.org/t/p/w500/syVqRGHE9MAM5GQjKvh807yvXfC.jpg
25812,"Scarlet Pimpernel, The (1934)",Adventure|Comedy,https://image.tmdb.org/t/p/w500/9sPfawJsdTnlmdNmPHrsOA9bx2I.jpg
25818,"Informer, The (1935)",Crime|Drama,https://image.tmdb.org/t/p/w500/gFsyHdVg93uPMZc64kCaCR3Y7Vn.jpg
25819,Mark of the Vampire (1935),Horror|Mystery,https://image.tmdb.org/t/p/w500/A6JN2kIEYwXEHHmqEa86aMKDJj8.jpg
25822,Werewolf of London (1935),Drama|Fantasy|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/78kD3Fpvgd8qubKMbhS5dKofjR8.jpg
25825,Fury (1936),Drama|Film-Noir,https://image.tmdb.org/t/p/w500/u1kjLTUqmqjDMlRxcwCqWagjf6r.jpg
25826,Libeled Lady (1936),Comedy|Romance,https://image.tmdb.org/t/p/w500/mu2zGdHZJ9IASvnQktjGLZ4kU13.jpg
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,https://image.tmdb.org/t/p/w500/20p5Cxib8wX0AyGl5i1uwPm6UwC.jpg
25828,"Petrified Forest, The (1936)",Crime|Drama|Romance,https://image.tmdb.org/t/p/w500/kjE4pw6mqoA1OJHNLq1aol4y4C1.jpg
25830,Show Boat (1936),Comedy|Drama|Musical|Romance,https://image.tmdb.org/t/p/w500/vFJ1vdOvOJjKVsoi8x7eZUthAJm.jpg
25831,These Three (1936),Drama|Romance,https://image.tmdb.org/t/p/w500/2qGq9jTAaf6XtcGBXSf2xUHxzAl.jpg
25832,Wife vs. Secretary (1936),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/ufPxYmsDDGNUv2qbAtZhXr5m4rU.jpg
25833,Camille (1936),Drama|Romance,https://image.tmdb.org/t/p/w500/78p9egiU16QpJNvmSVa4Vnr0JUK.jpg
25834,Captains Courageous (1937),Adventure|Drama,https://image.tmdb.org/t/p/w500/qhJNHLwIcMqDKBwsr9uMDOumO33.jpg
25835,Dead End (1937),Crime|Drama,https://image.tmdb.org/t/p/w500/5ZYJY5qZOj7dPfjSdnM7gFk2Ch0.jpg
25839,Nothing Sacred (1937),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/uqu30x75SjsPNyDN0A5VedoEqyg.jpg
25840,"Prisoner of Zenda, The (1937)",Action|Adventure|Romance,https://image.tmdb.org/t/p/w500/awHQESDYtiV893E7ovlgPIESh5B.jpg
25841,Stage Door (1937),Drama,https://image.tmdb.org/t/p/w500/p4zqAKoJAtmkK71IyeWHc6spEKB.jpg
25842,Topper (1937),Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/4HEIYO1WVb1fYOBaHnfWrSJnPHm.jpg
25846,"Dawn Patrol, The (1938)",Drama|War,https://image.tmdb.org/t/p/w500/ncrQ21mjMTznDZDTmAcT3j5berB.jpg
25850,Holiday (1938),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/vTswoixIge9o84NLlWGaWl5lrHO.jpg
25852,Gaslight (1940),Mystery|Thriller,https://image.tmdb.org/t/p/w500/h3xaVryGKjvXjomHaqmqjjbasUC.jpg
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/nkymdElqwJBm2bl3F6hJp4xJggD.jpg
25856,Wuthering Heights (1939),Drama|Romance,https://image.tmdb.org/t/p/w500/pwHdSzXwlUFAcYGcFutKcPcX2OW.jpg
25859,Abe Lincoln in Illinois (1940),Drama,https://image.tmdb.org/t/p/w500/xKI8TOiOL5Emt2GAOIOckmlisF1.jpg
25860,Boom Town (1940),Adventure|Drama|Romance,https://image.tmdb.org/t/p/w500/upPOcyAhnL0tDPL8MsTRrOJquiJ.jpg
25865,"Letter, The (1940)",Drama|Film-Noir,https://image.tmdb.org/t/p/w500/fe43qXp2sRAZbPDKX1puKGEwOon.jpg
25866,"Sea Hawk, The (1940)",Action|Adventure|Romance,https://image.tmdb.org/t/p/w500/mBJhR84lKoScUPSUfC9mO4yEhjf.jpg
25868,Ball of Fire (1941),Comedy|Romance,https://image.tmdb.org/t/p/w500/t9L16dMTuNq4saLpQswZjkNvaMt.jpg
25869,"47 Ronin, The (Genroku Chûshingura) (1941)",Drama,https://image.tmdb.org/t/p/w500/9xCbHN8pITzOcJewSIPNxvxLT7k.jpg
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/k6gmIV3hTSCG2JBh2zPMLogZ5y3.jpg
25874,Never Give a Sucker an Even Break (1941),Comedy|Musical,https://image.tmdb.org/t/p/w500/dHCpKHEBfSGygsZ54RnDOh5s8Ky.jpg
25875,That Uncertain Feeling (1941),Comedy,https://image.tmdb.org/t/p/w500/gkasJPQy4DtYCtllr68AZjDrJLQ.jpg
25878,Across the Pacific (1942),Action|Adventure|Romance|War,https://image.tmdb.org/t/p/w500/Amfvgyd7BpnRVgpMXBrHGNJWvWR.jpg
25879,All Through the Night (1941),Action|Comedy|Drama|Thriller|War,https://image.tmdb.org/t/p/w500/w6m3b68HSL1tmYoDJBcYxA4yoZX.jpg
25884,My Favorite Blonde (1942),Comedy|Romance|Thriller,https://image.tmdb.org/t/p/w500/pnEnkJO2N5nzfD0SxuqhSSRN3u8.jpg
25886,Random Harvest (1942),Drama|Romance,https://image.tmdb.org/t/p/w500/x5W3FOGmifwK3e8IhLDQYvURIw2.jpg
25888,Action in the North Atlantic (1943),Action|War,https://image.tmdb.org/t/p/w500/1FBSnJYFf3FWfgMngCVRajKocpW.jpg
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500/m4kM8PSYhUbZAsfmFu5WrSgGDUg.jpg
25894,Mr. Lucky (1943),Comedy|Romance,https://image.tmdb.org/t/p/w500/bNwlZCUuueYydkgVL5bcfrYKRNl.jpg
25898,Day of Wrath (Vredens dag) (1943),Drama,https://image.tmdb.org/t/p/w500/jEOqbGLFo8fxHHgYoZVTMVYMoQG.jpg
25899,Cover Girl (1944),Comedy|Musical,https://image.tmdb.org/t/p/w500/uhZATA1Of1vjnG62JwUcdb18v3v.jpg
25900,"Curse of the Cat People, The (1944)",Drama,https://image.tmdb.org/t/p/w500/a2KedIReZYiPLjy1Ib89OSYo8Iv.jpg
25903,"Mask of Dimitrios, The (1944)",Crime|Drama|Film-Noir|Mystery,https://image.tmdb.org/t/p/w500/wsf399maXMnhOWfQSjOxErURxzN.jpg
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/w4e8jC9nupHedW75m4AvCStPMGz.jpg
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,https://image.tmdb.org/t/p/w500/rf2OgScEs3zsJL0Gp4ZMsR2ScdN.jpg
25906,Mr. Skeffington (1944),Drama|Romance,https://image.tmdb.org/t/p/w500/7qqEkoPqC9ImQzPoVdVhI6NFGti.jpg
25908,Passage to Marseille (1944),Adventure|Drama|War,https://image.tmdb.org/t/p/w500/14s5iMOLt8EboZmnltXjB7g2sap.jpg
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/i8jDpAWByVYaQZJXbsg8XqDOF5y.jpg
25913,Isle of the Dead (1945),Horror|Thriller,https://image.tmdb.org/t/p/w500/gzCSLlvbvVXG1HzQEPYitHHNmnw.jpg
25916,They Were Expendable (1945),Drama|War,https://image.tmdb.org/t/p/w500/ejzJHdvEtUVbiLrDE55DRQskYyf.jpg
25918,"Tree Grows in Brooklyn, A (1945)",Drama,https://image.tmdb.org/t/p/w500/oFmmEyjD3tnA8NbbasfeDFMaAjY.jpg
25919,"Beast with Five Fingers, The (1946)",Horror,https://image.tmdb.org/t/p/w500/cvnC4dffUviprYbSaOFwOw9XriF.jpg
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller,https://image.tmdb.org/t/p/w500/ub3sARpEHbSHgmTbcjnUbkLMeum.jpg
25922,Deception (1946),Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/jLJ837hwFn6x89i3YODO8D5POvP.jpg
25923,Great Expectations (1946),Drama,https://image.tmdb.org/t/p/w500/ynaFuVvW2jaG06pMV67dOhzMYfJ.jpg
25924,Humoresque (1946),Drama|Romance,https://image.tmdb.org/t/p/w500/tJCIfxap0C7maxpjKtzNrj29dHW.jpg
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/cYmj1u3mubUxnaITIN1QmFk16TA.jpg
25929,Nightmare Alley (1947),Drama|Film-Noir,https://image.tmdb.org/t/p/w500/odlV13MZEswVyMBQ4fmmxLRHYT0.jpg
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/zfNkremz9WlWK5gIaqqFwElc7rz.jpg
25932,"Two Mrs. Carrolls, The (1947)",Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500/r4Xky20Yi1S5tsQD7tqP714XH7T.jpg
25936,"Babe Ruth Story, The (1948)",Drama,https://image.tmdb.org/t/p/w500/7HYkbTeh0m6e9Q0f7bNtfjFipuk.jpg
25937,Easter Parade (1948),Musical|Romance,https://image.tmdb.org/t/p/w500/5e5Zqsvq9gtm1AuY5ritAumDZDv.jpg
25938,Fort Apache (1948),Western,https://image.tmdb.org/t/p/w500/5PqKsWVlyIFuMeV1UkK6Q9Q8y9k.jpg
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,https://image.tmdb.org/t/p/w500/whqdqWavNMSoeXTx1X3DauO1LG6.jpg
25941,Letter from an Unknown Woman (1948),Drama|Romance,https://image.tmdb.org/t/p/w500/gRGRW7DKyK8qBtKJTWguULMGbHG.jpg
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery,https://image.tmdb.org/t/p/w500/rex4oaiSCD8UQg9204R6hQcFrX9.jpg
25945,They Live by Night (1949),Crime|Film-Noir|Romance,https://image.tmdb.org/t/p/w500/p9ifSgroa8eoh13OLFUAMwiFByV.jpg
25947,Unfaithfully Yours (1948),Comedy,https://image.tmdb.org/t/p/w500/kJ5lV3SuD1yHgBPOfKQaJcoR09z.jpg
25950,"Barkleys of Broadway, The (1949)",Comedy|Musical,https://image.tmdb.org/t/p/w500/gSBFe63y0xkeBzhhmD1621FDSSN.jpg
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,https://image.tmdb.org/t/p/w500/bSfwTLt2K8IeEeppsiDq7svikbV.jpg
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500/wcUmMtipWBBx7lpsfpPsUM4Snh1.jpg
25961,"Gunfighter, The (1950)",Action|Western,https://image.tmdb.org/t/p/w500/5696EpyH0tB8DtKvwNGABMRWknX.jpg
25962,King Solomon's Mines (1950),Action|Adventure|Romance,https://image.tmdb.org/t/p/w500/s5T4Da7d3f255YRyaWfhMWfoBKK.jpg
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,https://image.tmdb.org/t/p/w500/cDCvmYoyqFg4CuSMtGMvCpfOIEw.jpg
25971,Carrie (1952),Drama|Romance,https://image.tmdb.org/t/p/w500/hif1GraUbvlocgqtrwYMaybsGcJ.jpg
25972,Clash by Night (1952),Drama|Film-Noir,https://image.tmdb.org/t/p/w500/zhGWvfuKUSeOZZaHJrIGyluGLZY.jpg
25975,"Life of Oharu, The (Saikaku ichidai onna) (1952)",Drama,https://image.tmdb.org/t/p/w500/8sIZjJdLrXPxrSERSLese1gUIwt.jpg
25993,Magnificent Obsession (1954),Drama|Romance,https://image.tmdb.org/t/p/w500/511Z4X0NdOfbjgycDHuedsm8zfc.jpg
25994,Salt of the Earth (1954),Drama,https://image.tmdb.org/t/p/w500/yoJq58HdxLxcGFgWZkO9Ya3vDLG.jpg
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,https://image.tmdb.org/t/p/w500/2nCSzKqOslKrsvUHb2T1jsuh2eQ.jpg
25996,"Star Is Born, A (1954)",Drama|Musical,https://image.tmdb.org/t/p/w500/zpg2SzpYhZk1D1seDfIIlwaqAxT.jpg
25998,Three Coins in the Fountain (1954),Drama|Romance,https://image.tmdb.org/t/p/w500/3y6aNrQd8K2bQjI2gRpmmDJGr99.jpg
25999,The Wild One (1953),Drama,https://image.tmdb.org/t/p/w500/ne8nuvqjczy4xPMMpYwNLuSp0ka.jpg
26000,"Cobweb, The (1955)",Drama,https://image.tmdb.org/t/p/w500/duT2743CkNIKvrwch5CqmB7Xmta.jpg
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/hoBfh3jmA3XDDx9tGgMwdGd37GE.jpg
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,https://image.tmdb.org/t/p/w500/aISevPUvqMcElqyL4nilpkxusSg.jpg
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama,https://image.tmdb.org/t/p/w500/nybLbDfegJOUMzsdrWWvLTD4kY0.jpg
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War,https://image.tmdb.org/t/p/w500/3vXBRAd4tydmLsIvQGiVzwS6QOQ.jpg
26010,Carousel (1956),Musical|Romance,https://image.tmdb.org/t/p/w500/1W7X2rHPTqzfYG5dZbvWcR5MzUs.jpg
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama,__NOT_FOUND__
26021,Jailhouse Rock (1957),Crime|Drama|Musical|Romance,https://image.tmdb.org/t/p/w500/iSlddodPAnPuRPr7Cc8AYvaNHSR.jpg
26034,"Last Hurrah, The (1958)",Drama,https://image.tmdb.org/t/p/w500/yM0BC9XLB67494CNcKQVB43lBuG.jpg
26038,Teacher's Pet (1958),Comedy|Romance,https://image.tmdb.org/t/p/w500/nScpsAfMBj0ehlisTOuwivnulH5.jpg
26043,"Vikings, The (1958)",Action|Adventure,https://image.tmdb.org/t/p/w500/a6dB9wyjrpWNfgVy1cBPKXRJb0K.jpg
26044,Al Capone (1959),Crime|Drama,https://image.tmdb.org/t/p/w500/xmtLUojTRYTswWEx7U9lWjZeZtx.jpg
26051,"Nun's Story, The (1959)",Drama,https://image.tmdb.org/t/p/w500/4vNWFhPyjTehPpZsvTnTywwXSiF.jpg
26052,Pickpocket (1959),Crime|Drama,https://image.tmdb.org/t/p/w500/kxpvceDv9fhFc4OAs82fmdzu17Y.jpg
26055,Floating Weeds (Ukigusa) (1959),Drama,https://image.tmdb.org/t/p/w500/nLepKtb48XSnPQNsuS4svbtNBY7.jpg
26056,"Young Philadelphians, The (1959)",Drama,https://image.tmdb.org/t/p/w500/5OHKvcn4OukLHp8yC7E15mwGjIA.jpg
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,https://image.tmdb.org/t/p/w500/z0LhZ121uaqa31RUeu1mOnaFb5w.jpg
26074,Paris Blues (1961),Drama|Romance,https://image.tmdb.org/t/p/w500/3yvlRKuzIkymNapRJxMQbJJkrhw.jpg
26078,Advise and Consent (1962),Drama,https://image.tmdb.org/t/p/w500/hdLQlarvUmZVtrbME6y4t6Km9ZC.jpg
26082,Harakiri (Seppuku) (1962),Drama,https://image.tmdb.org/t/p/w500/3nPwMd3KviJWaHzG9fZCqlwWMas.jpg
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500/4yo6qaqVF1IThXMapo4yW9BRWjV.jpg
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,https://image.tmdb.org/t/p/w500/caxk06SANEacvycZFiApv1LA6Kl.jpg
26094,"Eclisse, L' (Eclipse) (1962)",Drama,https://image.tmdb.org/t/p/w500/oXoe0Fp92Yw3mMJ9Vq0hPlaMELg.jpg
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,https://image.tmdb.org/t/p/w500/oBL7ragSWtX8rHswM25BkdzQzWZ.jpg
26101,McLintock! (1963),Comedy|Western,https://image.tmdb.org/t/p/w500/gjaAtWJqGomsE5qNQStHcHhSzES.jpg
26104,Murder at the Gallop (1963),Comedy|Crime|Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/lCLJ6yutSJc8PkiazcEh8dB6Juh.jpg
26110,36 Hours (1965),Thriller|War,https://image.tmdb.org/t/p/w500/JrkndJe6vmkrMorF7l3TjuTvB9.jpg
26111,Becket (1964),Drama,https://image.tmdb.org/t/p/w500/swWmxVbq0pXv4wwsc2O803PiXR7.jpg
26112,Behold a Pale Horse (1964),Drama|War,https://image.tmdb.org/t/p/w500/uMbvDdf3iiGhoWT9TNF53sMwjve.jpg
26113,"Best Man, The (1964)",Comedy|Drama,https://image.tmdb.org/t/p/w500/k0P6pKJLUbdG4og9Kk3JNWeTtE1.jpg
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,https://image.tmdb.org/t/p/w500/hwVGNaVXFblluLwUjGcJ7RgW1rV.jpg
26119,"Naked Kiss, The (1964)",Drama,https://image.tmdb.org/t/p/w500/fOChacazF29zAhs2hDxyJ05XUaY.jpg
26122,Onibaba (1964),Drama|Horror|War,https://image.tmdb.org/t/p/w500/xyPLG53OodhJtvfQEfcmC43l16O.jpg
26124,Robinson Crusoe on Mars (1964),Sci-Fi,https://image.tmdb.org/t/p/w500/a3MBNEoquGKZT5UYbq9o509dzTV.jpg
26128,What a Way to Go! (1964),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500/6fuRkL3OhoeubEOULCMVJsUTaAU.jpg
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,https://image.tmdb.org/t/p/w500/2p3AFtOHFvP6OeVMqlnL1zLKOqL.jpg
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,https://image.tmdb.org/t/p/w500/n2h4lBtZnYuRwSagKoFTSzVO9jp.jpg
26134,Dracula: Prince of Darkness (1966),Horror|Mystery,https://image.tmdb.org/t/p/w500/9uSP0h1jYZSLd3fZw1b4H1w3cPo.jpg
26141,"Loved One, The (1965)",Comedy,https://image.tmdb.org/t/p/w500/ismkfTtpJ1Nu8EJacMdwaiAmLwy.jpg
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/tXPsmtVy3T5Whz20LwiscprCdCT.jpg
26148,"Train, The (1964)",Action|Thriller|War,https://image.tmdb.org/t/p/w500/vcaVMchlX6jHxKBdon8fWnMQit7.jpg
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,https://image.tmdb.org/t/p/w500/910xRIUmNJrWH2hkQifBJtoPp5R.jpg
26151,Au Hasard Balthazar (1966),Crime|Drama,https://image.tmdb.org/t/p/w500/lkLO1HDzzaXpTXtAgnGpVqIQkvF.jpg
26152,Batman (1966),Action|Adventure|Comedy,https://image.tmdb.org/t/p/w500/zzoPxWHnPa0eyfkMLgwbNvdEcVF.jpg
26155,Khartoum (1966),Action|Adventure|Drama|War,https://image.tmdb.org/t/p/w500/lcqulOKVAPkyEbvvYtPYgVQazWD.jpg
26157,Manos: The Hands of Fate (1966),Horror,https://image.tmdb.org/t/p/w500/aJZsXdJWgtVCSE3SOcOkMPNpbkV.jpg
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,https://image.tmdb.org/t/p/w500/oKiOhsSRWO6fRqxtvda8WuCiXBm.jpg
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,https://image.tmdb.org/t/p/w500/dkscSldTB6FGUMMLnInUfKYLfPR.jpg
26163,Don't Look Back (1967),Documentary|Musical,https://image.tmdb.org/t/p/w500/2kd5XfH2MhFlChq7DkjxWBLoYPF.jpg
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,https://image.tmdb.org/t/p/w500/asiSCq1SFrCV4gy7PJzw8c3m0yL.jpg
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",Crime|Drama,https://image.tmdb.org/t/p/w500/iP7kuo3tMyR2hJfqBsssiPnEoik.jpg
26171,Play Time (a.k.a. Playtime) (1967),Comedy,__NOT_FOUND__
26172,Point Blank (1967),Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/4y8yNXdcP9KQJXd0cIUmQ0t3ezB.jpg
26177,Tony Rome (1967),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/5QQjTAxHBAY8RiHdeZcVZ3T0tVk.jpg
26178,Two for the Road (1967),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/f9GAaL5gXzSP8LhXJcAx8Remfy3.jpg
26180,Up the Down Staircase (1967),Drama,https://image.tmdb.org/t/p/w500/sYhmhTdltV030QvotEqiVx9I1L3.jpg
26181,"War Wagon, The (1967)",Action|Western,https://image.tmdb.org/t/p/w500/wGSv9mfHocleVwH4Q8d38SkwQP.jpg
26191,Petulia (1968),Drama,https://image.tmdb.org/t/p/w500/i0r0HPm4PEPNZL93lwE1fCGvL0b.jpg
26198,"Yours, Mine and Ours (1968)",Children|Comedy,https://image.tmdb.org/t/p/w500/sL6uuFSapJNAGYcA4SrUHO5X4gs.jpg
26199,Alice's Restaurant (1969),Comedy|Drama,https://image.tmdb.org/t/p/w500/m3xifcmDpyuYfrm1tHuACBaLjlZ.jpg
26207,Last Summer (1969),Drama,https://image.tmdb.org/t/p/w500/ajbvQYVVnYHixttt1Qgw0dd2mGA.jpg
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/9usKgth3ROn4LwPQ7tTvxKnpBGL.jpg
26210,Marlowe (1969),Crime|Drama|Mystery,https://image.tmdb.org/t/p/w500/bKXAvMFKZZpiq5FPR6asC0p6WZ6.jpg
26220,"Violent City (Family, The) (Città violenta) (1970)",Action|Crime|Drama,https://image.tmdb.org/t/p/w500/xzDXeaIUP8uEddDJXprUUpWojkL.jpg
26222,Dodes'ka-den (Clickety-Clack) (1970),Drama|Fantasy,https://image.tmdb.org/t/p/w500/gP9pM94ATcZGfKQ3faKy0a3dVIi.jpg
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,https://image.tmdb.org/t/p/w500/wekWNf0Nj6fkfR6pOjPojMAqz69.jpg
26231,Performance (1970),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/yKuqk84TtTpj0nYZS5m680JmprG.jpg
